text,airline,prediction
I'm guessing it's NOT a coincidence that every time I book a flight on @WestJet within 48 hours I get an offer for a one day flight deal. Ì†æÌ¥î,WestJet,negative
@WestJet Compliant staff willing to help? How about a less than 15 hour travel time option to T.O- after an error on YOUR end?,WestJet,negative
Hey @WestJet -it's a long day and people want to get home. Patience and pleasantness go a long way. #ws2207,WestJet,negative
"@WestJet sale: many Canadian cities to #USA or #Barbados from just CA$306 return!
https://t.co/MmtH3g7n38 #Deals‚Ä¶ https://t.co/aiLe2TCiDJ",WestJet,negative
@WestJet has officially given me the WORST flying experience EVER. #westjet #terribleservice #uselessstaff #delayedflight #younameit,WestJet,negative
@WestJet curious how Air Canada flight on the exact same days and pretty close to the exact game times can be $1000 more for a family of 4,WestJet,negative
"$50,000+ worth of prizes to be won from contributors like @WestJet, @lazboy &amp; @IJewellers at our #HopeCouture Gala!‚Ä¶ https://t.co/0O9JLAa47q",WestJet,neutral
"@WestJet, can you please offer a white that isn't Chardonnay? @TandCmag says so... #please #WestJet https://t.co/MS7BKdokVY",WestJet,negative
@CMcCannPhoto @WestJet @Fly_YYJ looks great. Thanks for sharing.,WestJet,positive
Awesome @WestJet crew on flights 613/600 last night from #yow to #yxe (via #yyc) - especially Valarie &amp; Kevin! Thanks for a great ride home!,WestJet,negative
@WestJet what's the fee?,WestJet,neutral
Bugatti &amp; Smudge ready to welcome their #britishbulldog sister Ella when her @WestJet flight #WS665 from #YYZ to‚Ä¶ https://t.co/JyHgejfCqp,WestJet,negative
"@WestJet nope, same survey is now closed message from https://t.co/KmalVoMDoq",WestJet,neutral
@WestJet well yes. We did. But the price went up ¬£50. Ridiculous!,WestJet,negative
@WestJet the website timed out as we were typing &amp; active on the page,WestJet,negative
@stjohnsairport @WestJet after any winter around here Ì†ΩÌ∏è,WestJet,neutral
Let your dreams take flight @WestJet @WestJetMagazine @ExploreCanada @TravelAlberta #Canada150 #TravelTuesday https://t.co/vx5U6HI5xc,WestJet,negative
@racheljlp @WestJet You did it!,WestJet,neutral
"PROMO CODE: Montreal, Canada to Barbados for only $386 CAD roundtrip with @WestJet

https://t.co/m5ytMbBpRv https://t.co/vPD9nFEo5E",WestJet,negative
"Ì†ΩÌ±ç‚úàÔ∏èWhen HAWAII and VEGAS flights push EARLY or ON TIME...it's called AMAZING GIRL POWER!‚úàÔ∏èÌ†ΩÌ±çYES!!
@WestJet‚Ä¶ https://t.co/RWbnyMclnu",WestJet,negative
"@WestJet is there a problem with your website? Selected flights but ""continue"" button remains in shadow ???",WestJet,negative
"Thinking about flying to LaLa Land anytime soon?
@WestJet's got some good deals coming this Spring/Summer:‚Ä¶ https://t.co/Q0NYl0cSk5",WestJet,negative
RT @JerryHollandJr: @WestJet - #YQY to #YHZ - Delayed - Just help us make it to #YWG! https://t.co/Yuc0bWCr8a,WestJet,negative
"#ThankYouTuesday goes out to @WestJet for their continued support of our programs. See how they help others.

https://t.co/Gquu5iCNnf",WestJet,negative
Guess what's back in less than 2 weeks hockey @WestJet Campus (weather permitting of course). Can the Thunder defend the title? #April3,WestJet,negative
@WestJet WS1511 out of LAX delayed 2 1/2 hours. Any reason? Two little ones killing time with...hoping no more delays. #westjetgold,WestJet,negative
"@WestJet always has precious cargo, but today our little Ella is coming home ‚úàÔ∏è #YYZ to #YYC #WS665 ‚ù§can't wait to‚Ä¶ https://t.co/KJ12hvFXWx",WestJet,negative
"2/2 Also we didn't have to walk from gate 72, so we weren't annoyed, but sounds like some people were! @westjet",WestJet,negative
"@WestJet sweet, thanks!",WestJet,positive
"After this winter, you deserve a vacation! Book with @WestJet for your direct flight to Tampa Bay, today!‚Ä¶ https://t.co/ET0EGzx23h",WestJet,negative
Cheers to Captian Dave Calhoun for being super cool on our @WestJet flight. Love a pilot with a sense of humour. #keepinitreal,WestJet,negative
"@WestJet just measured, 106 + 37 + 12 = 155 cm. so would it be considered a standard bag then?",WestJet,negative
RT @terrencewkho: @WestJet any way I can donate my expiring WestJet dollars to a charity? #payitforward #GivingTuesday,WestJet,negative
@WestJet any way I can donate my expiring WestJet dollars to a charity? #payitforward #GivingTuesday,WestJet,negative
Touchdown #Vancouver @WestJet https://t.co/RU065pQNNs,WestJet,neutral
@WestJet would a guitar be considered oversized baggage or a standard bag?,WestJet,negative
"why would @westjet email me a survey on the 13th, say I have 10 days to complete it, and it's already closed after only 8 days?  SMH",WestJet,negative
"@WestJet in the news ..... Canada mulls joining U.S., U.K. electronics ban on flights",WestJet,negative
RT @CMcCannPhoto: @WestJet 413 taxis in at @Fly_YYJ #yyj #avgeek @TomPodolec  https://t.co/AhOceNltO3,WestJet,neutral
"Presented by @WestJet, the #PRESTIGE recipient is: @MyVancouver. Sport Hosting partnership 1st of its kind in Van! https://t.co/ZHhCWFvT9E",WestJet,negative
"RT @WestJet: Magic in the sky. 

Photo via max_spotter on Instagram ‚úàÔ∏è #WestJet #MagicPlane https://t.co/Lyhpsq7WI3",WestJet,negative
@WestJet 459; smoothest landing ever. Made up for the crying baby sandwich and the seatmate who leaned into every turn. 1/2,WestJet,negative
"RT @airfarewatchdog: #Houston #IAH to #Calgary #YYC #Canada $286 round-trip, nonstop, on @WestJet for spring travel https://t.co/VFjw8ijnOO‚Ä¶",WestJet,neutral
@WestJet Your strategy to bring your own device for entertainment just went out the window ;-),WestJet,negative
Settling in to hear @CBCScottRussell at @SportEventsCong Prestige Awards. Thanks to @WestJet for sponsoring our cat‚Ä¶ https://t.co/V8l47ASWKc,WestJet,positive
Flying to #Editors17? Don't miss out on 10% discounts from @porterairlines and @WestJet. https://t.co/tueJwoEqLe,WestJet,negative
"Testing #socialmedia response @WestJet @AirCanada See what we learned
https://t.co/I0Za2CmSdf",WestJet,negative
"RT @JerRoberts11: hey @WestJet just witnessed a family of 5 get told 'if you miss your connector flight, we won't pay for your hotel room.'‚Ä¶",WestJet,negative
Today I got this adorable fortune cookie message from @westjet #lifeatwestjet #westjetter‚Ä¶ https://t.co/A2ALKV0fPO,WestJet,negative
@WestJet Thank you! @thespoons https://t.co/aBCF4POvrS,WestJet,positive
@WestJet 19-28 min wait times on the phone?!?! Not impressed. Call back option unavailable?? You guys are failing at customer service.,WestJet,negative
RT @OttawaAvSpotter: Westjet's Mickey Mouse Sorcerer 737-800 landing on the first day of spring at Ottawa International. Thanks to @WestJet‚Ä¶,WestJet,negative
"This, plus the difficulty in making changes to get the tkt in 1st place, remind me why I stopped traveling w/ @AirCanada. @WestJet fr now on",WestJet,negative
@FlyEIA no direct flights YEG to PHX after Apr 30th? A sprint just turned into a marathon for 6 months again. @WestJet @americanair #boonies,WestJet,negative
RT @cdnbizchicks: Thank you to Roz and the fabulous @WestJet crew on flt #2291 who flew me home for your great service Ì†ΩÌπå #ProudlyCanadian‚Ä¶,WestJet,positive
@WestJet #twitterpoll has the paid #wifi ever worked on your #westjet #flight,WestJet,negative
Thank you to Roz and the fabulous @WestJet crew on flt #2291 who flew me home for your great service Ì†ΩÌπå‚Ä¶ https://t.co/trfeaF47jt,WestJet,positive
"I am at @BahiaPrincipe Jamaica. It's TERRIBLE! Cockroaches in room, rationed towels, poor food. NOT 5 star. @WestJet fraudulent misrepres.",WestJet,negative
Let's play ball !!! #WinHondaHomeOpener @BlueJays @WestJet @HondaCanada https://t.co/tz66Qjktga,WestJet,neutral
@WestJet 413 taxis in at @Fly_YYJ #yyj #avgeek @TomPodolec  https://t.co/AhOceNltO3,WestJet,neutral
@WestJet booked a return flight from Edmonton to Hamilton via Calgary just to experience the new q400 instead of direct. can't wait,WestJet,negative
"ICYMI: Was @WestJet's ""Scary"" Approach Really As Bad As It Seemed? https://t.co/IGZf4qRshO‚Ä¶
By @stratoduck #avgeek‚Ä¶ https://t.co/cVzvjsSD0x",WestJet,negative
@WestJet Yes I did but I was one day late filing so you wouldn't allow me to,WestJet,negative
"Do I have @WestJet Co. Flights provided for Me Anywhere,Anytime?",WestJet,negative
RT @JanzenJon: Damn it @WestJet delay me for a day cause your crew can't clean up after themselves and then give a shit seat and offer a be‚Ä¶,WestJet,negative
YEG say no to @Delta and yes to @WestJet.,WestJet,negative
"@Delta https://t.co/gEGXTTpY31.Again. $300/family extra @yeg to @psp for ""unaccompanied adults"". @westjet last year, no issues. $1200 gone.",WestJet,negative
"Dear @WestJet, next time you make me check my bag because of a plastic globe, do not give it back to me broken and refuse to replace it.",WestJet,negative
Thanks @WestJet for changing our pre selected seats &amp; putting us in the back of the plane.  Carry on in the middle. #BadStartToHoneymoon,WestJet,negative
"@WestJet Do Westjet dollars still expire, despite the Ontario law forbidding the expiry of reward points ?",WestJet,negative
"#Westjet #Encore #Bombardier #Q400

""@WestJet: Ready to go! ‚úàÔ∏è #WestJet  

Photo via avop_photography on Instagram https://t.co/9E3jZKes2A""",WestJet,negative
"Retweeted WestJet (@WestJet):

Ready to go! ‚úàÔ∏è #WestJet  

Photo via avop_photography on Instagram... https://t.co/bHV9ynAj0Q",WestJet,negative
@WestJet it is $437 one way it is way expensive . Why are you charging us in US dollars ? I live in Canada are our dollars not good enough,WestJet,negative
@WestJet you're not even punctual either I've had to wait in line for hours to board your flights and they're so expensive and in US,WestJet,negative
@WestJet o top of that I have to pay you in US dollars . You were supposed to be an economic airline . This is not economic like at all,WestJet,negative
@WestJet because it's in US dollars . Why is that ? How is that ok ? It is not ok. I'm already grieving have to travel to bury my granddad,WestJet,negative
Love flying @WestJet -hate you partner with AA. First officer forgot to show! Going to miss my connection in LA. #justwanttogethome,WestJet,negative
"@WestJet your website is so misleading. I see $370 one way I think I'm getting a deal, to my surprise it's a whopping extra $100 plus",WestJet,negative
@WestJet usually I don't complain much but westjet why in hell are you charging Canadian travellers airfare in US dollars?,WestJet,negative
"RT @CalgaryChamber: Thank you @WestJet, RGO, @AirCanada, @CPA_AB and @intactinsurance for helping to make today's event with Minister @joec‚Ä¶",WestJet,negative
@WestJet then there is also the fact that I had to buy an emergency ticket from YVR to YYC due to weather and spend and extra 400,WestJet,negative
"@WestJet and further had to waste hours then next morning doubling back to the airport, affected entire itinerary for team in Canada",WestJet,negative
"@WestJet so hey the time we got to the rental car counter at 2am it was closed. Missed vehicles, had to pay many taxis",WestJet,negative
@WestJet so when we landed we were stuck on in the plane. Then we couldn't locate one of our players medical supply boxes $ you had no staff,WestJet,negative
@WestJet your flight from LAS to YVR on March 5 delayed far beyond estimate then you didn't have staff at airport so we couldn't deplane.,WestJet,negative
"@WestJet yes -- respond to my numerous calls, emails and web queries about refunds and compensation I am due.",WestJet,negative
I almost forgot how cramped @WestJet planes are‚Ä¶. https://t.co/PPR1evn4RC,WestJet,negative
Thanks to @AmericanAir @WestJet @delta @united for taking so long with refunds from you cancelled/delayed flights that I can't travel today,WestJet,negative
A @Westjet 737 kicking up spray with reverse thrust on a wet runway in Barbados. https://t.co/SxlNL3EhbA ¬© Terris S‚Ä¶ https://t.co/gfvOB5IEoP,WestJet,negative
RT @DanaTWick: @facingwestmusic @doug_dugie59 @TurnerGuitarLtd @USPS @WestJet would be pretty cool wonder what the flight no. Is Denver to‚Ä¶,WestJet,negative
"RT @JerryHollandJr: @WestJet #YQY - #YHZ - #YYZ - #YWG - hopefully leaving Nova Scotia, to Winnipeg to watch @ChrisStapleton &amp; @lindiortega‚Ä¶",WestJet,negative
"Hey @WestJet , I love you added flights at YUL and YQB, but none go to YTZ. Are there plans to maybe add it?",WestJet,negative
@WestJet - Gotta love the weather!,WestJet,positive
@WestJet - #YQY to #YHZ - Delayed - Just help us make it to #YWG! https://t.co/Yuc0bWCr8a,WestJet,negative
"@WestJet #YQY - #YHZ - #YYZ - #YWG - hopefully leaving Nova Scotia, to Winnipeg to watch @ChrisStapleton &amp; @lindiortega tomorrow nite!",WestJet,negative
@WestJet of service I won't ever be flying again,WestJet,negative
Won't ever be flying @WestJet again,WestJet,negative
RT @KelseyMJohansen: There were some amazing #northernlights on my @WestJet flight crossing the Manitoba-Ontario border! Sadly they didn't‚Ä¶,WestJet,negative
There were some amazing #northernlights on my @WestJet flight crossing the Manitoba-Ontario border! Sadly they didn't photo well #aurora,WestJet,negative
@WestJet. I travel every two weeks and always @WestJet ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è,WestJet,negative
@WestJet whats going on on west flight 228 to halifax? Lots of talking amongst staff.,WestJet,negative
@WestJet Great flight as always. Didn't have to step out the emergency exits in disgust.,WestJet,negative
@WestJet was a Shorty Award nominee for the best social media #strategy campaign. This nomination is well deserved for #WestJetChristmas!,WestJet,negative
